"doi","retracted"
"10.1007/s00468-012-0750-3",TRUE
"10.1007/s00477-015-1055-z",TRUE
"10.1007/s004810000101",TRUE
"10.1007/s00521-010-0436-y",TRUE
"10.1007/s00521-013-1481-0",TRUE
"10.1007/s00521-013-1540-6",TRUE
"10.1007/s005400170007",TRUE
"10.1007/s00540-011-1241-1",TRUE
"10.1007/s00540-010-1012-4",TRUE
"10.1007/s00540-011-1262-9",TRUE
"10.1007/s00603-017-1282-3",TRUE
"10.1007/s00586-015-4326-y",TRUE
"10.1007/s00595-005-3056-x",TRUE
"10.1007/s00595-008-3853-0",TRUE
"10.1007/s005400050045",TRUE
"10.1007/s00603-016-1033-x",TRUE
"10.1007/s00572-010-0360-0",TRUE
"10.1007/s00542-011-1255-5",TRUE
"10.1007/s00595-012-0285-7",TRUE
"10.1007/s00603-016-1163-1",TRUE
"10.1007/s00701-010-0634-5",TRUE
"10.1007/s00701-005-0687-z",TRUE
"10.1007/s00607-012-0210-3",TRUE
"10.1007/s00604-012-0767-8",TRUE
"10.1007/s00604-012-0819-0",TRUE
"10.1007/s00607-017-0565-6",TRUE
"10.1007/s00705-011-1188-4",TRUE
"10.1007/s00702-007-0676-x",TRUE
"10.1007/s00704-014-1102-6",TRUE
"10.1007/s00705-010-0733-x",TRUE
"10.1007/s00705-011-1073-1",TRUE
"10.1007/s00705-018-3704-2",TRUE
"10.1007/s00705-018-4059-4",TRUE
"10.1007/s00784-011-0640-x",TRUE
"10.1007/s00726-015-1954-9",TRUE
"10.1007/s00774-015-0663-5",TRUE
"10.1007/s00709-013-0586-8",TRUE
"10.1007/s00780-015-0277-8",TRUE
"10.1007/s00773-017-0462-x",TRUE
"10.1007/s00774-017-0828-5",TRUE
"10.1007/s00784-012-0717-1",TRUE
"10.1007/s10067-009-1109-z",TRUE
"10.1007/s10059-013-0034-9",TRUE
"10.1007/s00894-015-2810-2",TRUE
"10.1007/s00894-018-3766-9",TRUE
"10.1007/s10059-011-0264-7",TRUE
"10.1007/s00894-017-3442-5",TRUE
"10.1007/s10049-016-0242-x",TRUE
"10.1007/s00787-003-0327-1",TRUE
"10.1007/s00894-012-1512-2",TRUE
"10.1007/s10008-012-1972-4",TRUE
"10.1007/s10047-010-0489-9",TRUE
"10.1007/s10072-011-0789-8",TRUE
"10.1007/s10068-013-0136-3",TRUE
"10.1007/s10072-010-0379-1",TRUE
"10.1007/s10072-010-0320-7",TRUE
"10.1007/s10067-012-1976-6",TRUE
"10.1007/s10072-009-0028-8",TRUE
"10.1007/s10098-013-0704-5",TRUE
"10.1007/s10072-014-2001-4",TRUE
"10.1007/s10072-014-1889-z",TRUE
"10.1007/s10072-014-1985-0",TRUE
"10.1007/s10072-014-1992-1",TRUE
"10.1007/s10098-012-0451-z",TRUE
"10.1007/s10113-013-0560-1",TRUE
"10.1007/s10111-010-0142-7",TRUE
"10.1007/s10098-016-1283-z",TRUE
"10.1007/s10114-017-7014-5",TRUE
"10.1007/s10340-007-0184-7",TRUE
"10.1007/s10209-012-0279-7",TRUE
"10.1007/s10126-014-9609-5",TRUE
"10.1007/s10157-012-0758-4",TRUE
"10.1007/s10311-011-0319-1",TRUE
"10.1007/s10158-013-0157-x",TRUE
"10.1007/s10238-005-0084-1",TRUE
"10.1007/s10143-007-0077-5",TRUE
"10.1007/s10329-018-0651-1",TRUE
"10.1007/s10265-005-0250-2",TRUE
"10.1007/s10346-018-1111-0",TRUE
"10.1007/s10342-012-0659-9",TRUE
"10.1007/s10346-010-0223-y",TRUE
"10.1007/s10343-013-0308-3",TRUE
"10.1007/s10462-010-9186-6",TRUE
"10.1007/s10404-012-1091-7",TRUE
"10.1007/s10404-010-0607-2",TRUE
"10.1007/s10456-009-9153-5",TRUE
"10.1007/s10409-012-0004-z",TRUE
"10.1007/s10462-017-9585-z",TRUE
"10.1007/s10384-009-0707-2",TRUE
"10.1007/s10409-012-0086-7",TRUE
"10.1007/s10439-010-0197-x",TRUE
"10.1007/s10439-015-1304-9",TRUE
"10.1007/s10444-013-9321-4",TRUE
"10.1007/s10462-011-9303-1",TRUE
"10.1007/s10462-011-9230-1",TRUE
"10.1007/s10462-012-9335-1",TRUE
"10.1007/s10490-010-9222-8",TRUE
"10.1007/s10462-012-9385-4",TRUE
"10.1007/s10485-008-9126-7",TRUE
"10.1007/s10468-011-9305-3",TRUE
"10.1007/s10479-015-1855-z",TRUE
"10.1007/s10479-019-03175-5",TRUE
"10.1007/s10482-013-9972-7",TRUE
"10.1007/s10489-014-0574-5",TRUE
"10.1007/s10499-012-9535-3",TRUE
"10.1007/s10499-012-9595-4",TRUE
"10.1007/s10490-013-9368-2",TRUE
"10.1007/s10495-006-0626-3",TRUE
"10.1007/s10495-010-0540-6",TRUE
"10.1007/s10495-016-1314-6",TRUE
"10.1007/s10549-010-0883-2",TRUE
"10.1007/s10509-007-9319-9",TRUE
"10.1007/s10529-015-1959-1",TRUE
"10.1007/s10509-010-0431-x",TRUE
"10.1007/s10508-014-0422-z",TRUE
"10.1007/s10529-016-2061-z",TRUE
"10.1007/s10530-017-1512-3",TRUE
"10.1007/s10532-018-9862-9",TRUE
"10.1007/s10517-007-0018-x",TRUE
"10.1007/s10517-007-0058-2",TRUE
"10.1007/s10528-016-9725-1",TRUE
"10.1007/s10528-016-9767-4",TRUE
"10.1007/s10528-016-9775-4",TRUE
"10.1007/s10528-016-9776-3",TRUE
"10.1007/s10529-013-1360-x",TRUE
"10.1007/s10549-009-0572-1",TRUE
"10.1007/s10503-008-9092-0",TRUE
"10.1007/s10549-009-0493-z",TRUE
"10.1007/s10551-008-9733-0",TRUE
"10.1007/s10549-015-3274-x",TRUE
"10.1007/s10549-014-3068-6",TRUE
"10.1007/s10570-014-0384-2",TRUE
"10.1007/s10555-014-9540-2",TRUE
"10.1007/s10551-009-0133-x",TRUE
"10.1007/s10551-012-1281-y",TRUE
"10.1007/s10552-014-0436-9",TRUE
"10.1007/s10554-012-0095-4",TRUE
"10.1007/s10620-009-0793-5",TRUE
"10.1007/s10571-015-0255-x",TRUE
"10.1007/s10586-016-0551-3",TRUE
"10.1007/s10616-014-9793-1",TRUE
"10.1007/s10586-018-2059-5",TRUE
"10.1007/s10600-013-0452-0",TRUE
"10.1007/s10616-012-9475-9",TRUE
"10.1007/s10620-007-0132-7",TRUE
"10.1007/s10586-017-0867-7",TRUE
"10.1007/s10571-009-9449-4",TRUE
"10.1007/s10620-012-2108-5",TRUE
"10.1007/s10620-009-0921-2",TRUE
"10.1007/s10620-009-1033-8",TRUE
"10.1007/s10620-012-2395-x",TRUE
"10.1007/s10620-012-2205-5",TRUE
"10.1007/s10841-012-9488-x",TRUE
"10.1007/s10653-015-9784-y",TRUE
"10.1007/s10661-010-1587-0",TRUE
"10.1007/s10661-011-2501-0",TRUE
"10.1007/s10661-015-4325-9",TRUE
"10.1007/s10681-011-0544-5",TRUE
"10.1007/s10734-014-9753-x",TRUE
"10.1007/s10753-014-9823-3",TRUE
"10.1007/s10765-009-0608-0",TRUE
"10.1007/s10815-012-9901-0",TRUE
"10.1007/s10646-011-0824-9",TRUE
"10.1007/s10646-014-1360-1",TRUE
"10.1007/s10653-014-9620-9",TRUE
"10.1007/s10653-014-9657-9",TRUE
"10.1007/s10661-009-1042-2",TRUE
"10.1007/s10661-011-2166-8",TRUE
"10.1007/s10686-019-09628-w",TRUE
"10.1007/s10735-011-9313-y",TRUE
"10.1007/s10653-010-9332-8",TRUE
"10.1007/s10661-008-0482-4",TRUE
"10.1007/s10661-009-1091-6",TRUE
"10.1007/s10661-015-4387-8",TRUE
"10.1007/s10815-010-9412-9",TRUE
"10.1007/s10661-006-9544-7",TRUE
"10.1007/s10664-017-9519-z",TRUE
"10.1007/s10665-014-9695-4",TRUE
"10.1007/s10665-014-9724-3",TRUE
"10.1007/s10668-015-9662-x",TRUE
"10.1007/s10815-010-9532-2",TRUE
"10.1007/s10661-006-9595-9",TRUE
"10.1007/s10661-010-1398-3",TRUE
"10.1007/s10661-014-4050-9",TRUE
"10.1007/s10725-013-9801-z",TRUE
"10.1007/s10735-013-9556-x",TRUE
"10.1007/s10735-015-9642-3",TRUE
"10.1007/s10753-013-9724-x",TRUE
"10.1007/s10753-014-0017-9",TRUE
"10.1007/s10790-015-9518-5",TRUE
"10.1007/s10661-011-2027-5",TRUE
"10.1007/s10661-012-2944-y",TRUE
"10.1007/s10668-010-9263-7",TRUE
"10.1007/s10826-011-9486-8",TRUE
"10.1007/s10845-010-0381-8",TRUE
"10.1007/s10845-017-1306-6",TRUE
"10.1007/s10845-014-0910-y",TRUE
"10.1007/s10845-011-0556-y",TRUE
"10.1007/s10853-006-1486-5",TRUE
"10.1007/s10847-013-0312-3",TRUE
"10.1007/s10847-013-0320-3",TRUE
"10.1007/s10853-006-1205-2",TRUE
"10.1007/s10846-015-0182-6",TRUE
"10.1007/s10854-016-4998-z",TRUE
"10.1007/s10854-010-0221-9",TRUE
"10.1007/s10853-013-7962-9",TRUE
"10.1007/s10854-015-3718-4",TRUE
"10.1007/s10853-007-1576-z",TRUE
"10.1007/s10854-016-5709-5",TRUE
"10.1007/s10863-017-9699-7",TRUE
"10.1007/s10856-014-5371-5",TRUE
"10.1007/s10911-019-09428-0",TRUE
"10.1007/s10865-012-9399-z",TRUE
"10.1007/s10886-014-0406-4",TRUE
"10.1007/s10894-011-9441-0",TRUE
"10.1007/s10897-011-9369-6",TRUE
"10.1007/s10905-011-9262-z",TRUE
"10.1007/s10904-015-0263-9",TRUE
"10.1007/s10867-006-9032-x",TRUE
"10.1007/s10872-016-0369-x",TRUE
"10.1007/s10875-006-9028-0",TRUE
"10.1007/s10904-017-0541-9",TRUE
"10.1007/s10916-010-9460-9",TRUE
"10.1007/s10911-012-9241-9",TRUE
"10.1007/s10950-012-9310-y",TRUE
"10.1007/s10948-011-1266-6",TRUE
"10.1007/s10948-012-1513-5",TRUE
"10.1007/s10948-012-1443-2",TRUE
"10.1007/s10948-010-0827-4",TRUE
"10.1007/s10930-011-9352-y",TRUE
"10.1007/s10948-013-2422-y",TRUE
"10.1007/s10967-012-1714-1",TRUE
"10.1007/s10965-011-9598-2",TRUE
"10.1007/s10965-014-0501-9",TRUE
"10.1007/s10959-008-0198-y",TRUE
"10.1007/s10953-014-0218-8",TRUE
"10.1007/s10965-016-0988-3",TRUE
"10.1007/s10973-009-0384-x",TRUE
"10.1007/s10971-013-3019-4",TRUE
"10.1007/s11001-016-9267-2",TRUE
"10.1007/s10980-014-0079-y",TRUE
"10.1007/s10973-014-4055-1",TRUE
"10.1007/s11001-016-9270-7",TRUE
"10.1007/s11010-012-1330-y",TRUE
"10.1007/s11010-013-1573-2",TRUE
"10.1007/s11001-014-9241-9",TRUE
"10.1007/s11002-012-9215-0",TRUE
"10.1007/s11010-010-0658-4",TRUE
"10.1007/s11012-008-9189-4",TRUE
"10.1007/s11010-013-1820-6",TRUE
"10.1007/s11010-014-2269-y",TRUE
"10.1007/s11012-010-9362-4",TRUE
"10.1007/s11012-014-9962-5",TRUE
"10.1007/s11012-014-9969-y",TRUE
"10.1007/s11012-014-9970-5",TRUE
"10.1007/s11012-014-9971-4",TRUE
"10.1007/s11012-014-9972-3",TRUE
"10.1007/s11012-014-9980-3",TRUE
"10.1007/s11012-014-9983-0",TRUE
"10.1007/s11010-011-0990-3",TRUE
"10.1007/s11010-014-1980-z",TRUE
"10.1007/s11033-012-1723-8",TRUE
"10.1007/s11012-014-9905-1",TRUE
"10.1007/s11012-014-9921-1",TRUE
"10.1007/s11012-014-9954-5",TRUE
"10.1007/s11023-016-9410-5",TRUE
"10.1007/s11019-014-9610-9",TRUE
"10.1007/s11012-015-0158-4",TRUE
"10.1007/s11012-013-9865-x",TRUE
"10.1007/s11019-012-9424-6",TRUE
"10.1007/s11012-015-0321-y",TRUE
"10.1007/s11032-007-9140-8",TRUE
"10.1007/s11032-013-9860-x",TRUE
"10.1007/s11019-018-9832-3",TRUE
"10.1007/s11033-014-3260-0",TRUE
"10.1007/s11033-014-3134-5",TRUE
"10.1007/s11033-014-3143-4",TRUE
"10.1007/s11033-014-3267-6",TRUE
"10.1007/s11033-014-3313-4",TRUE
"10.1007/s11033-014-3161-2",TRUE
"10.1007/s11033-014-3199-1",TRUE
"10.1007/s11033-014-3402-4",TRUE
"10.1007/s11033-013-2963-y",TRUE
"10.1007/s11033-014-3317-0",TRUE
"10.1007/s11033-014-3568-9",TRUE
"10.1007/s11033-014-3702-8",TRUE
"10.1007/s11033-014-3705-5",TRUE
"10.1007/s11033-014-3715-3",TRUE
"10.1007/s11033-014-3722-4",TRUE
"10.1007/s11033-014-3731-3",TRUE
"10.1007/s11033-014-3319-y",TRUE
"10.1007/s11033-014-3323-2",TRUE
"10.1007/s11033-014-3474-1",TRUE
"10.1007/s11033-014-3340-1",TRUE
"10.1007/s11033-014-3359-3",TRUE
"10.1007/s11033-014-3479-9",TRUE
"10.1007/s11033-014-3368-2",TRUE
"10.1007/s11033-014-3754-9",TRUE
"10.1007/s11042-014-1891-8",TRUE
"10.1007/s11033-014-3765-6",TRUE
"10.1007/s11033-014-3785-2",TRUE
"10.1007/s11033-014-3810-5",TRUE
"10.1007/s11033-014-3502-1",TRUE
"10.1007/s11033-014-3509-7",TRUE
"10.1007/s11033-014-3511-0",TRUE
"10.1007/s11033-014-3515-9",TRUE
"10.1007/s11033-014-3517-7",TRUE
"10.1007/s11042-018-5905-9",TRUE
"10.1007/s11042-015-2608-3",TRUE
"10.1007/s11042-017-4820-9",TRUE
"10.1007/s11042-017-4821-8",TRUE
"10.1007/s11042-018-5733-y",TRUE
"10.1007/s11042-017-5057-3",TRUE
"10.1007/s11042-016-4259-4",TRUE
"10.1007/s11042-017-5442-y",TRUE
"10.1007/s11042-017-5455-6",TRUE
"10.1007/s11042-017-5468-1",TRUE
"10.1007/s11042-017-5481-4",TRUE
"10.1007/s11042-015-2877-x",TRUE
"10.1007/s11042-017-5298-1",TRUE
"10.1007/s11042-017-5305-6",TRUE
"10.1007/s11042-017-5322-5",TRUE
"10.1007/s11042-017-5597-6",TRUE
"10.1007/s11042-017-5598-5",TRUE
"10.1007/s11042-017-5604-y",TRUE
"10.1007/s11042-017-5226-4",TRUE
"10.1007/s11053-012-9190-4",TRUE
"10.1007/s11042-017-5268-7",TRUE
"10.1007/s11045-018-0585-1",TRUE
"10.1007/s11042-018-5760-8",TRUE
"10.1007/s11051-013-1947-0",TRUE
"10.1007/s11042-017-5536-6",TRUE
"10.1007/s11042-017-5555-3",TRUE
"10.1007/s11042-017-5557-1",TRUE
"10.1007/s11042-017-5558-0",TRUE
"10.1007/s11042-017-5360-z",TRUE
"10.1007/s11042-017-5361-y",TRUE
"10.1007/s11042-017-5372-8",TRUE
"10.1007/s11042-017-5377-3",TRUE
"10.1007/s11042-017-5385-3",TRUE
"10.1007/s11042-017-5390-6",TRUE
"10.1007/s11042-017-5392-4",TRUE
"10.1007/s11042-017-5399-x",TRUE
"10.1007/s11042-017-5400-8",TRUE
"10.1007/s11042-017-5403-5",TRUE
"10.1007/s11042-018-5643-z",TRUE
"10.1007/s11042-018-5645-x",TRUE
"10.1007/s11051-016-3710-9",TRUE
"10.1007/s11062-007-0049-y",TRUE
"10.1007/s11060-008-9641-2",TRUE
"10.1007/s11060-007-9387-2",TRUE
"10.1007/s11060-015-1861-7",TRUE
"10.1007/s11060-012-1002-5",TRUE
"10.1007/s11060-009-9807-6",TRUE
"10.1007/s11062-013-9333-1",TRUE
"10.1007/s11064-015-1725-8",TRUE
"10.1007/s11064-011-0405-6",TRUE
"10.1007/s11064-008-9893-4",TRUE
"10.1007/s11064-012-0743-z",TRUE
"10.1007/s11063-018-9847-z",TRUE
"10.1007/s11064-010-0282-4",TRUE
"10.1007/s11069-007-9148-8",TRUE
"10.1007/s11064-015-1706-y",TRUE
"10.1007/s11064-016-1993-y",TRUE
"10.1007/s11096-012-9608-4",TRUE
"10.1007/s11069-014-1289-y",TRUE
"10.1007/s11069-015-1950-0",TRUE
"10.1007/s11071-014-1339-8",TRUE
"10.1007/s11069-011-9890-9",TRUE
"10.1007/s11082-012-9623-7",TRUE
"10.1007/s11071-014-1726-1",TRUE
"10.1007/s11095-015-1625-2",TRUE
"10.1007/s11205-010-9673-9",TRUE
"10.1007/s11103-015-0423-x",TRUE
"10.1007/s11105-012-0415-9",TRUE
"10.1007/s11107-017-0726-8",TRUE
"10.1007/s11117-017-0477-x",TRUE
"10.1007/s11096-013-9855-z",TRUE
"10.1007/s11107-011-0362-7",TRUE
"10.1007/s11103-014-0260-3",TRUE
"10.1007/s11144-011-0330-3",TRUE
"10.1007/s11192-013-1130-5",TRUE
"10.1007/s11199-018-0962-0",TRUE
"10.1007/s11103-018-0755-4",TRUE
"10.1007/s11136-010-9595-7",TRUE
"10.1007/s11160-012-9279-1",TRUE
"10.1007/s11160-013-9306-x",TRUE
"10.1007/s11164-010-0231-5",TRUE
"10.1007/s11164-013-1349-z",TRUE
"10.1007/s11182-014-0176-z",TRUE
"10.1007/s11164-013-1231-z",TRUE
"10.1007/s11205-016-1296-3",TRUE
"10.1007/s11240-011-0077-6",TRUE
"10.1007/s11235-016-0183-1",TRUE
"10.1007/s11223-017-9884-2",TRUE
"10.1007/s11240-010-9733-5",TRUE
"10.1007/s11235-018-0432-6",TRUE
"10.1007/s11240-011-0097-2",TRUE
"10.1007/s11242-012-0094-x",TRUE
"10.1007/s11240-015-0770-y",TRUE
"10.1007/s11240-015-0846-8",TRUE
"10.1007/s11240-018-01551-w",TRUE
"10.1007/s11242-012-9973-4",TRUE
"10.1007/s11242-010-9623-7",TRUE
"10.1007/s11255-010-9853-1",TRUE
"10.1007/s11255-010-9717-8",TRUE
"10.1007/s11249-010-9600-x",TRUE
"10.1007/s11273-014-9341-y",TRUE
"10.1007/s11270-011-0770-4",TRUE
"10.1007/s11270-019-4081-5",TRUE
"10.1007/s11258-011-9998-8",TRUE
"10.1007/s11270-012-1318-y",TRUE
"10.1007/s11270-012-1432-x",TRUE
"10.1007/s11262-014-1115-3",TRUE
"10.1007/s11266-015-9670-3",TRUE
"10.1007/s11258-014-0384-1",TRUE
"10.1007/s11273-014-9361-7",TRUE
"10.1007/s11277-010-0181-7",TRUE
"10.1007/s11274-011-0825-0",TRUE
"10.1007/s11276-013-0622-9",TRUE
"10.1007/s11277-016-3339-0",TRUE
"10.1007/s11277-014-1645-y",TRUE
"10.1007/s11277-019-06260-x",TRUE
"10.1007/s11277-017-4401-2",TRUE
"10.1007/s11277-017-4690-5",TRUE
"10.1007/s11356-011-0723-x",TRUE
"10.1007/s11325-008-0201-y",TRUE
"10.1007/s11280-017-0474-9",TRUE
"10.1007/s11355-006-0034-4",TRUE
"10.1007/s11581-008-0309-x",TRUE
"10.1007/s11440-012-0166-7",TRUE
"10.1007/s11365-011-0186-z",TRUE
"10.1007/s11368-014-1031-0",TRUE
"10.1007/s11523-015-0376-7",TRUE
"10.1007/s11523-015-0390-9",TRUE
"10.1007/s11390-007-9044-4",TRUE
"10.1007/s11558-011-9105-x",TRUE
"10.1007/s11368-013-0802-3",TRUE
"10.1007/s11517-018-1933-x",TRUE
"10.1007/s11587-010-0082-9",TRUE
"10.1007/s11605-009-0835-5",TRUE
"10.1007/s11604-011-0613-7",TRUE
"10.1007/s11661-017-4247-y",TRUE
"10.1007/s11626-010-9292-4",TRUE
"10.1007/s11661-015-3312-7",TRUE
"10.1007/s11605-011-1717-1",TRUE
"10.1007/s11605-014-2632-z",TRUE
"10.1007/s11627-001-0029-7",TRUE
"10.1007/s11661-012-1509-6",TRUE
"10.1007/s11661-012-1552-3",TRUE
"10.1007/s11657-018-0503-z",TRUE
"10.1007/s11664-015-3696-6",TRUE
"10.1007/s11663-013-9878-9",TRUE
"10.1007/s11664-009-0979-9",TRUE
"10.1007/s11832-012-0416-0",TRUE
"10.1007/s11666-015-0313-4",TRUE
"10.1007/s11676-016-0273-7",TRUE
"10.1007/s11695-016-2263-4",TRUE
"10.1007/s11695-018-3328-3",TRUE
"10.1007/s11705-015-1505-7",TRUE
"10.1007/s11738-010-0466-1",TRUE
"10.1007/s11750-018-00495-w",TRUE
"10.1007/s11770-006-0022-3",TRUE
"10.1007/s11814-010-0157-z",TRUE
"10.1007/s11814-011-0268-1",TRUE
"10.1007/s11832-011-0325-7",TRUE
"10.1007/s11665-017-3025-8",TRUE
"10.1007/s11673-015-9654-4",TRUE
"10.1007/s11704-014-4019-4",TRUE
"10.1007/s11743-015-1750-2",TRUE
"10.1007/s11785-015-0451-1",TRUE
"10.1007/s11802-009-0385-1",TRUE
"10.1007/s11814-016-0063-0",TRUE
"10.1007/s11832-009-0202-9",TRUE
"10.1007/s11760-017-1106-7",TRUE
"10.1007/s11665-016-1940-8",TRUE
"10.1007/s11746-010-1740-5",TRUE
"10.1007/s11746-011-1789-9",TRUE
"10.1007/s11665-015-1590-2",TRUE
"10.1007/s11695-008-9661-1",TRUE
"10.1007/s11739-010-0451-0",TRUE
"10.1007/s11746-009-1393-4",TRUE
"10.1007/s11664-016-5264-0",TRUE
"10.1007/s11738-008-0191-1",TRUE
"10.1007/s11743-014-1587-0",TRUE
"10.1007/s11816-009-0089-4",TRUE
"10.1007/s11837-015-1460-2",TRUE
"10.1007/s11837-015-1554-x",TRUE
"10.1007/s11912-005-0054-5",TRUE
"10.1007/s11845-018-1952-5",TRUE
"10.1007/s11845-009-0394-5",TRUE
"10.1007/s11882-006-0040-5",TRUE
"10.1007/s11837-015-1801-1",TRUE
"10.1007/s11845-010-0534-y",TRUE
"10.1007/s11852-014-0356-6",TRUE
"10.1007/s11852-014-0357-5",TRUE
"10.1007/s12031-015-0599-1",TRUE
"10.1007/s12022-017-9478-3",TRUE
"10.1007/s11948-015-9713-6",TRUE
"10.1007/s12011-018-1403-1",TRUE
"10.1007/s12013-014-0435-1",TRUE
"10.1007/s12020-019-01854-8",TRUE
"10.1007/s12011-010-8945-1",TRUE
"10.1007/s12013-014-0053-y",TRUE
"10.1007/s12013-014-0067-5",TRUE
"10.1007/s12013-014-0080-8",TRUE
"10.1007/s12013-014-9880-0",TRUE
"10.1007/s12031-014-0292-9",TRUE
"10.1007/s11999-012-2677-9",TRUE
"10.1007/s12011-011-9149-z",TRUE
"10.1007/s12011-017-0951-0",TRUE
"10.1007/s12013-015-0692-7",TRUE
"10.1007/s12010-014-1109-6",TRUE
"10.1007/s11948-013-9439-2",TRUE
"10.1007/s12026-014-8613-1",TRUE
"10.1007/s12031-015-0607-5",TRUE
"10.1007/s12031-015-0624-4",TRUE
"10.1007/s12032-011-0143-2",TRUE
"10.1007/s12031-018-1242-8",TRUE
"10.1007/s12032-009-9352-3",TRUE
"10.1007/s12032-011-9859-2",TRUE
"10.1007/s12032-015-0540-z",TRUE
"10.1007/s12032-014-0234-y",TRUE
"10.1007/s12032-014-0251-x",TRUE
"10.1007/s12032-013-0756-8",TRUE
"10.1007/s12032-014-0175-5",TRUE
"10.1007/s12033-018-0129-9",TRUE
"10.1007/s12034-007-0051-4",TRUE
"10.1007/s12033-016-9985-3",TRUE
"10.1007/s12035-015-9524-4",TRUE
"10.1007/s12035-014-8890-7",TRUE
"10.1007/s12035-014-8895-2",TRUE
"10.1007/s12035-014-8896-1",TRUE
"10.1007/s12035-014-8904-5",TRUE
"10.1007/s12035-014-8935-y",TRUE
"10.1007/s12035-014-8938-8",TRUE
"10.1007/s12035-014-8955-7",TRUE
"10.1007/s12035-014-8976-2",TRUE
"10.1007/s12035-014-8977-1",TRUE
"10.1007/s12035-014-9006-0",TRUE
"10.1007/s12035-015-9170-x",TRUE
"10.1007/s12035-015-9340-x",TRUE
"10.1007/s12035-015-9121-6",TRUE
"10.1007/s12035-014-8760-3",TRUE
"10.1007/s12035-014-8823-5",TRUE
"10.1007/s12035-014-8850-2",TRUE
"10.1007/s12039-012-0272-y",TRUE
"10.1007/s12035-016-9784-7",TRUE
"10.1007/s12035-016-9837-y",TRUE
"10.1007/s12035-016-9852-z",TRUE
"10.1007/s12035-016-9867-5",TRUE
"10.1007/s12038-018-9823-9",TRUE
"10.1007/s12098-016-2278-9",TRUE
"10.1007/s12041-012-0186-y",TRUE
"10.1007/s12043-019-1764-9",TRUE
"10.1007/s12046-017-0640-x",TRUE
"10.1007/s12094-008-0220-y",TRUE
"10.1007/s12043-007-0098-1",TRUE
"10.1007/s12043-007-0129-y",TRUE
"10.1007/s12079-011-0152-0",TRUE
"10.1007/s12088-011-0068-7",TRUE
"10.1007/s12094-014-1218-2",TRUE
"10.1007/s12053-015-9373-z",TRUE
"10.1007/s12098-012-0857-y",TRUE
"10.1007/s12098-011-0618-3",TRUE
"10.1007/s12098-010-0331-7",TRUE
"10.1007/s12041-009-0024-z",TRUE
"10.1007/s12098-010-0236-5",TRUE
"10.1007/s12182-010-0030-z",TRUE
"10.1007/s12144-010-9072-z",TRUE
"10.1007/s12149-011-0501-3",TRUE
"10.1007/s12152-011-9099-3",TRUE
"10.1007/s12205-014-0328-2",TRUE
"10.1007/s12205-010-1050-3",TRUE
"10.1007/s12206-008-0606-3",TRUE
"10.1007/s12205-016-0336-5",TRUE
"10.1007/s12205-016-1128-7",TRUE
"10.1007/s12205-015-0596-5",TRUE
"10.1007/s12206-008-0807-9",TRUE
"10.1007/s12206-014-0524-5",TRUE
"10.1007/s12206-013-0335-0",TRUE
"10.1007/s12206-014-1011-8",TRUE
"10.1007/s12206-011-0703-6",TRUE
"10.1007/s12206-011-1207-0",TRUE
"10.1007/s12264-009-1027-8",TRUE
"10.1007/s12262-012-0618-1",TRUE
"10.1007/s12262-012-0642-1",TRUE
"10.1007/s12262-012-0662-x",TRUE
"10.1007/s12206-015-0133-y",TRUE
"10.1007/s12250-011-3208-7",TRUE
"10.1007/s12262-011-0329-z",TRUE
"10.1007/s12224-016-9233-4",TRUE
"10.1007/s12253-008-9086-0",TRUE
"10.1007/s12217-013-9347-8",TRUE
"10.1007/s12253-014-9793-7",TRUE
"10.1007/s12272-011-1121-0",TRUE
"10.1007/s12272-009-1504-7",TRUE
"10.1007/s12298-016-0343-5",TRUE
"10.1007/s12272-018-1023-5",TRUE
"10.1007/s12282-018-00939-y",TRUE
"10.1007/s12298-012-0113-y",TRUE
"10.1007/s12298-012-0120-z",TRUE
"10.1007/s12298-012-0136-4",TRUE
"10.1007/s12298-012-0157-z",TRUE
"10.1007/s12298-013-0187-1",TRUE
"10.1007/s12273-011-0048-1",TRUE
"10.1007/s12275-016-5555-4",TRUE
"10.1007/s12298-016-0344-4",TRUE
"10.1007/s12517-014-1589-2",TRUE
"10.1007/s12517-009-0057-x",TRUE
"10.1007/s12351-011-0117-3",TRUE
"10.1007/s12517-011-0422-4",TRUE
"10.1007/s12517-013-1227-4",TRUE
"10.1007/s12517-014-1314-1",TRUE
"10.1007/s12517-017-3041-x",TRUE
"10.1007/s12540-014-6015-5",TRUE
"10.1007/s12540-012-3003-5",TRUE
"10.1007/s12540-009-0231-4",TRUE
"10.1007/s12540-010-0404-1",TRUE
"10.1007/s12540-012-5005-8",TRUE
"10.1007/s12540-011-0405-8",TRUE
"10.1007/s12540-015-4260-x",TRUE
"10.1007/s12540-013-2008-z",TRUE
"10.1007/s12555-012-0536-9",TRUE
"10.1007/s12540-014-4016-z",TRUE
"10.1007/s12541-012-0293-y",TRUE
"10.1007/s12540-013-5006-2",TRUE
"10.1007/s12541-014-0551-2",TRUE
"10.1007/s12552-014-9137-y",TRUE
"10.1007/s12648-014-0535-1",TRUE
"10.1007/s12603-018-1009-5",TRUE
"10.1007/s12603-018-1057-x",TRUE
"10.1007/s12633-018-9824-1",TRUE
"10.1007/s12650-012-0149-7",TRUE
"10.1007/s12665-014-3218-5",TRUE
"10.1007/s12665-011-1199-1",TRUE
